,Date,Symbol,Open
47269,2016-06-17,TSLA,43.5620002746582
47270,2016-06-17,TM,103.26000213623048
47271,2016-06-17,VOW3.DE,119.0
47273,2016-06-17,DAI.DE,55.83000183105469
47274,2016-06-17,GM,29.13999938964844
47275,2016-06-17,F,13.15999984741211
47276,2016-06-17,BMW.DE,69.06999969482422
47278,2016-06-17,HMC,25.959999084472656
47281,2016-06-17,HYMTF,40.25
47284,2016-06-17,000270.KS,44700.0
47287,2016-06-17,7201.T,977.5999755859376
47291,2016-06-17,7270.T,3649.0
47298,2016-06-17,7261.T,1617.0
47301,2016-06-20,TSLA,43.900001525878906
47302,2016-06-20,TM,106.70999908447266
47303,2016-06-20,VOW3.DE,124.0
47305,2016-06-20,DAI.DE,57.70000076293945
47306,2016-06-20,GM,29.6200008392334
47307,2016-06-20,F,13.390000343322754
47308,2016-06-20,BMW.DE,71.18000030517578
47310,2016-06-20,HMC,26.450000762939453
47313,2016-06-20,HYMTF,39.93999862670898
47316,2016-06-20,000270.KS,45300.0
47319,2016-06-20,7201.T,1001.0
47323,2016-06-20,7270.T,3780.0
47330,2016-06-20,7261.T,1668.0
47333,2016-06-21,TSLA,44.13600158691406
47334,2016-06-21,TM,107.3000030517578
47335,2016-06-21,VOW3.DE,124.0999984741211
47337,2016-06-21,DAI.DE,58.4900016784668
47338,2016-06-21,GM,29.63999938964844
47339,2016-06-21,F,13.4399995803833
47340,2016-06-21,BMW.DE,72.30000305175781
47342,2016-06-21,HMC,26.46999931335449
47345,2016-06-21,HYMTF,41.09999847412109
47348,2016-06-21,000270.KS,45000.0
47351,2016-06-21,7201.T,1000.5
47355,2016-06-21,7270.T,3769.0
47362,2016-06-21,7261.T,1671.5
47365,2016-06-22,TSLA,39.89400100708008
47366,2016-06-22,TM,107.01000213623048
47367,2016-06-22,VOW3.DE,124.5
47369,2016-06-22,DAI.DE,59.18000030517578
47370,2016-06-22,GM,29.34000015258789
47371,2016-06-22,F,13.229999542236328
47372,2016-06-22,BMW.DE,73.19000244140625
47374,2016-06-22,HMC,25.89999961853028
47377,2016-06-22,HYMTF,41.09999847412109
47380,2016-06-22,000270.KS,44250.0
47383,2016-06-22,7201.T,1013.0
47387,2016-06-22,7270.T,3825.0
47394,2016-06-22,7261.T,1708.5
47397,2016-06-23,TSLA,39.13800048828125
47398,2016-06-23,TM,109.68000030517578
47399,2016-06-23,VOW3.DE,124.8499984741211
47401,2016-06-23,DAI.DE,59.290000915527344
47402,2016-06-23,GM,29.59000015258789
47403,2016-06-23,F,13.289999961853027
47404,2016-06-23,BMW.DE,72.52999877929688
47406,2016-06-23,HMC,26.530000686645508
47409,2016-06-23,HYMTF,41.09999847412109
47412,2016-06-23,000270.KS,44750.0
47415,2016-06-23,7201.T,1012.5
47419,2016-06-23,7270.T,3829.0
47426,2016-06-23,7261.T,1710.0
47429,2016-06-24,TSLA,38.0099983215332
47430,2016-06-24,TM,104.12999725341795
47431,2016-06-24,VOW3.DE,111.0
47433,2016-06-24,DAI.DE,52.560001373291016
47434,2016-06-24,GM,28.57999992370605
47435,2016-06-24,F,12.789999961853027
47436,2016-06-24,BMW.DE,66.0
47438,2016-06-24,HMC,25.280000686645508
47441,2016-06-24,HYMTF,40.02999877929688
47444,2016-06-24,000270.KS,45350.0
47447,2016-06-24,7201.T,1046.5
47451,2016-06-24,7270.T,3950.0
47458,2016-06-24,7261.T,1800.0
47461,2016-06-27,TSLA,38.172000885009766
47462,2016-06-27,TM,101.18000030517578
47463,2016-06-27,VOW3.DE,115.0
47465,2016-06-27,DAI.DE,54.540000915527344
47466,2016-06-27,GM,28.09000015258789
47467,2016-06-27,F,12.43000030517578
47468,2016-06-27,BMW.DE,68.23999786376953
47470,2016-06-27,HMC,25.0
47473,2016-06-27,HYMTF,40.02999877929688
47476,2016-06-27,000270.KS,43850.0
47479,2016-06-27,7201.T,948.2000122070312
47483,2016-06-27,7270.T,3570.0
47490,2016-06-27,7261.T,1526.0
47493,2016-06-28,TSLA,40.37799835205078
47494,2016-06-28,TM,98.95999908447266
47495,2016-06-28,VOW3.DE,109.6500015258789
47497,2016-06-28,DAI.DE,54.72999954223633
47498,2016-06-28,GM,27.93000030517578
47499,2016-06-28,F,12.420000076293944
47500,2016-06-28,BMW.DE,67.69000244140625
47502,2016-06-28,HMC,24.989999771118164
47505,2016-06-28,HYMTF,40.02999877929688
47508,2016-06-28,000270.KS,43650.0
47511,2016-06-28,7201.T,895.5999755859375
47515,2016-06-28,7270.T,3392.0
47522,2016-06-28,7261.T,1354.5
47525,2016-06-29,TSLA,41.0260009765625
47526,2016-06-29,TM,100.61000061035156
47527,2016-06-29,VOW3.DE,110.8000030517578
47529,2016-06-29,DAI.DE,54.0
47530,2016-06-29,GM,28.0
47531,2016-06-29,F,12.489999771118164
47532,2016-06-29,BMW.DE,66.41999816894531
47534,2016-06-29,HMC,25.34000015258789
47537,2016-06-29,HYMTF,40.02999877929688
47540,2016-06-29,000270.KS,44150.0
47543,2016-06-29,7201.T,927.5
47547,2016-06-29,7270.T,3520.0
47554,2016-06-29,7261.T,1420.0
47557,2016-06-30,TSLA,42.59400177001953
47558,2016-06-30,TM,99.86000061035156
47559,2016-06-30,VOW3.DE,108.6500015258789
47561,2016-06-30,DAI.DE,53.84000015258789
47562,2016-06-30,GM,28.18000030517578
47563,2016-06-30,F,12.5600004196167
47564,2016-06-30,BMW.DE,65.9800033569336
47566,2016-06-30,HMC,25.15999984741211
47569,2016-06-30,HYMTF,40.02999877929688
47572,2016-06-30,000270.KS,44000.0
47575,2016-06-30,7201.T,943.9000244140624
47579,2016-06-30,7270.T,3570.0
47586,2016-06-30,7261.T,1407.0
47589,2016-07-01,TSLA,41.22800064086914
47590,2016-07-01,TM,99.58000183105467
47591,2016-07-01,VOW3.DE,109.5500030517578
47593,2016-07-01,DAI.DE,53.93000030517578
47594,2016-07-01,GM,28.690000534057617
47595,2016-07-01,F,12.880000114440918
47596,2016-07-01,BMW.DE,66.2699966430664
47598,2016-07-01,HMC,25.11000061035156
47601,2016-07-01,HYMTF,40.02999877929688
47604,2016-07-01,000270.KS,43400.0
47606,2016-07-01,7201.T,924.2999877929688
47610,2016-07-01,7270.T,3503.0
47616,2016-07-01,7261.T,1355.0
47619,2016-07-04,VOW3.DE,115.0
47621,2016-07-04,DAI.DE,55.09999847412109
47622,2016-07-04,BMW.DE,68.33999633789062
47626,2016-07-04,000270.KS,43350.0
47628,2016-07-04,7201.T,929.2000122070312
47632,2016-07-04,7270.T,3428.0
47637,2016-07-04,7261.T,1330.0
47639,2016-07-05,TSLA,41.94599914550781
47640,2016-07-05,TM,99.62999725341795
47641,2016-07-05,VOW3.DE,110.5
47643,2016-07-05,DAI.DE,53.95000076293945
47644,2016-07-05,GM,28.63999938964844
47645,2016-07-05,F,12.56999969482422
47646,2016-07-05,BMW.DE,66.33000183105469
47648,2016-07-05,HMC,25.1200008392334
47651,2016-07-05,HYMTF,40.790000915527344
47654,2016-07-05,000270.KS,43000.0
47657,2016-07-05,7201.T,946.0
47661,2016-07-05,7270.T,3484.0
47668,2016-07-05,7261.T,1369.0
47671,2016-07-06,TSLA,42.0
47672,2016-07-06,TM,99.36000061035156
47673,2016-07-06,VOW3.DE,107.5
47675,2016-07-06,DAI.DE,52.0
47676,2016-07-06,GM,28.0
47677,2016-07-06,F,12.31999969482422
47678,2016-07-06,BMW.DE,64.9000015258789
47680,2016-07-06,HMC,24.290000915527344
47683,2016-07-06,HYMTF,39.09999847412109
47685,2016-07-06,000270.KS,42500.0
47688,2016-07-06,7201.T,926.5999755859376
47691,2016-07-06,7270.T,3357.0
47698,2016-07-06,7261.T,1270.0
47701,2016-07-07,TSLA,42.619998931884766
47702,2016-07-07,TM,100.47000122070312
47703,2016-07-07,VOW3.DE,107.3000030517578
47705,2016-07-07,DAI.DE,52.400001525878906
47706,2016-07-07,GM,28.489999771118164
47707,2016-07-07,F,12.56999969482422
47708,2016-07-07,BMW.DE,65.58999633789062
47710,2016-07-07,HMC,24.51000022888184
47713,2016-07-07,HYMTF,39.65999984741211
47716,2016-07-07,000270.KS,41650.0
47719,2016-07-07,7201.T,923.9000244140624
47723,2016-07-07,7270.T,3288.0
47730,2016-07-07,7261.T,1247.0
47733,2016-07-08,TSLA,43.560001373291016
47734,2016-07-08,TM,101.20999908447266
47735,2016-07-08,VOW3.DE,106.4000015258789
47737,2016-07-08,DAI.DE,52.13999938964844
47738,2016-07-08,GM,29.270000457763672
47739,2016-07-08,F,12.890000343322754
47740,2016-07-08,BMW.DE,65.44999694824219
47742,2016-07-08,HMC,24.96999931335449
47745,2016-07-08,HYMTF,39.130001068115234
47748,2016-07-08,000270.KS,41400.0
47751,2016-07-08,7201.T,925.7000122070312
47755,2016-07-08,7270.T,3336.0
47762,2016-07-08,7261.T,1236.0
47765,2016-07-11,TSLA,43.992000579833984
47766,2016-07-11,TM,104.91999816894533
47767,2016-07-11,VOW3.DE,112.0
47769,2016-07-11,DAI.DE,54.68000030517578
47770,2016-07-11,GM,29.790000915527344
47771,2016-07-11,F,13.170000076293944
47772,2016-07-11,BMW.DE,69.25
47774,2016-07-11,HMC,25.63999938964844
47777,2016-07-11,HYMTF,39.130001068115234
47780,2016-07-11,000270.KS,41150.0
47783,2016-07-11,7201.T,918.9000244140624
47787,2016-07-11,7270.T,3288.0
47794,2016-07-11,7261.T,1211.5
47797,2016-07-12,TSLA,44.81999969482422
47798,2016-07-12,TM,106.75
47799,2016-07-12,VOW3.DE,113.8000030517578
47801,2016-07-12,DAI.DE,57.09999847412109
47802,2016-07-12,GM,30.450000762939453
47803,2016-07-12,F,13.380000114440918
47804,2016-07-12,BMW.DE,70.62000274658203
47806,2016-07-12,HMC,26.059999465942383
47809,2016-07-12,HYMTF,41.09999847412109
47812,2016-07-12,000270.KS,41500.0
47815,2016-07-12,7201.T,993.0
47819,2016-07-12,7270.T,3629.0
47826,2016-07-12,7261.T,1378.5
47829,2016-07-13,TSLA,45.09999847412109
47830,2016-07-13,TM,108.0999984741211
47831,2016-07-13,VOW3.DE,116.9499969482422
47833,2016-07-13,DAI.DE,57.650001525878906
47834,2016-07-13,GM,30.6299991607666
47835,2016-07-13,F,13.489999771118164
47836,2016-07-13,BMW.DE,73.0
47838,2016-07-13,HMC,26.38999938964844
47841,2016-07-13,HYMTF,41.70000076293945
47844,2016-07-13,000270.KS,41700.0
47847,2016-07-13,7201.T,1030.0
47851,2016-07-13,7270.T,3853.0
47858,2016-07-13,7261.T,1466.5
47861,2016-07-14,TSLA,44.624000549316406
47862,2016-07-14,TM,108.38999938964844
47863,2016-07-14,VOW3.DE,116.0500030517578
47865,2016-07-14,DAI.DE,58.20000076293945
47866,2016-07-14,GM,30.8799991607666
47867,2016-07-14,F,13.56999969482422
47868,2016-07-14,BMW.DE,74.0
47870,2016-07-14,HMC,25.989999771118164
47873,2016-07-14,HYMTF,41.709999084472656
47876,2016-07-14,000270.KS,41750.0
47879,2016-07-14,7201.T,1010.5
47883,2016-07-14,7270.T,3765.0
47890,2016-07-14,7261.T,1400.0
47893,2016-07-15,TSLA,44.50400161743164
47894,2016-07-15,TM,108.94000244140624
47895,2016-07-15,VOW3.DE,116.6999969482422
47897,2016-07-15,DAI.DE,58.20000076293945
47898,2016-07-15,GM,30.81999969482422
47899,2016-07-15,F,13.630000114440918
47900,2016-07-15,BMW.DE,74.5
47902,2016-07-15,HMC,26.5
47905,2016-07-15,HYMTF,41.5099983215332
47908,2016-07-15,000270.KS,41400.0
47911,2016-07-15,7201.T,1025.5
47915,2016-07-15,7270.T,3900.0
47922,2016-07-15,7261.T,1446.5
47925,2016-07-18,TSLA,43.928001403808594
47926,2016-07-18,TM,108.68000030517578
47927,2016-07-18,VOW3.DE,116.8000030517578
47929,2016-07-18,DAI.DE,58.59999847412109
47930,2016-07-18,GM,30.75
47931,2016-07-18,F,13.5600004196167
47932,2016-07-18,BMW.DE,74.9000015258789
47934,2016-07-18,HMC,26.5
47937,2016-07-18,HYMTF,41.04999923706055
47940,2016-07-18,000270.KS,42150.0
47952,2016-07-19,TSLA,45.0
47953,2016-07-19,TM,108.68000030517578
47954,2016-07-19,VOW3.DE,116.3000030517578
47956,2016-07-19,DAI.DE,58.220001220703125
47957,2016-07-19,GM,30.700000762939453
47958,2016-07-19,F,13.5600004196167
47959,2016-07-19,BMW.DE,74.75
47961,2016-07-19,HMC,26.559999465942383
47964,2016-07-19,HYMTF,41.04999923706055
47967,2016-07-19,000270.KS,41400.0
47970,2016-07-19,7201.T,1041.0
47974,2016-07-19,7270.T,3993.0
47981,2016-07-19,7261.T,1512.0
47984,2016-07-20,TSLA,45.29399871826172
47985,2016-07-20,TM,108.9000015258789
47986,2016-07-20,VOW3.DE,116.1999969482422
47988,2016-07-20,DAI.DE,58.220001220703125
47989,2016-07-20,GM,31.420000076293945
47990,2016-07-20,F,13.609999656677246
47991,2016-07-20,BMW.DE,74.19000244140625
47993,2016-07-20,HMC,26.540000915527344
47996,2016-07-20,HYMTF,41.04999923706055
47999,2016-07-20,000270.KS,41400.0
48002,2016-07-20,7201.T,1043.0
48006,2016-07-20,7270.T,3946.0
48013,2016-07-20,7261.T,1470.0
48016,2016-07-21,TSLA,45.20000076293945
48017,2016-07-21,TM,109.16000366210938
48018,2016-07-21,VOW3.DE,123.5999984741211
48020,2016-07-21,DAI.DE,59.25
48021,2016-07-21,GM,31.489999771118164
48022,2016-07-21,F,13.869999885559082
48023,2016-07-21,BMW.DE,75.69999694824219
48025,2016-07-21,HMC,27.07999992370605
48028,2016-07-21,HYMTF,40.83000183105469
48031,2016-07-21,000270.KS,41900.0
48034,2016-07-21,7201.T,1057.5
48038,2016-07-21,7270.T,4015.0
48045,2016-07-21,7261.T,1526.5
48048,2016-07-22,TSLA,44.39799880981445
48049,2016-07-22,TM,109.62000274658205
48050,2016-07-22,VOW3.DE,120.5500030517578
48052,2016-07-22,DAI.DE,59.369998931884766
48053,2016-07-22,GM,32.099998474121094
48054,2016-07-22,F,13.920000076293944
48055,2016-07-22,BMW.DE,75.55999755859375
48057,2016-07-22,HMC,26.84000015258789
48060,2016-07-22,HYMTF,40.83000183105469
48063,2016-07-22,000270.KS,41550.0
48066,2016-07-22,7201.T,1020.5
48070,2016-07-22,7270.T,3940.0
48077,2016-07-22,7261.T,1475.0
48080,2016-07-25,TSLA,44.45399856567383
48081,2016-07-25,TM,109.9000015258789
48082,2016-07-25,VOW3.DE,120.6999969482422
48084,2016-07-25,DAI.DE,59.540000915527344
48085,2016-07-25,GM,32.189998626708984
48086,2016-07-25,F,13.859999656677246
48087,2016-07-25,BMW.DE,75.72000122070312
48089,2016-07-25,HMC,26.90999984741211
48092,2016-07-25,HYMTF,40.83000183105469
48095,2016-07-25,000270.KS,42000.0
48098,2016-07-25,7201.T,1019.5
48102,2016-07-25,7270.T,4054.0
48109,2016-07-25,7261.T,1580.0
48112,2016-07-26,TSLA,45.53799819946289
48113,2016-07-26,TM,109.23999786376952
48114,2016-07-26,VOW3.DE,122.5500030517578
48116,2016-07-26,DAI.DE,59.97999954223633
48117,2016-07-26,GM,31.979999542236328
48118,2016-07-26,F,13.729999542236328
48119,2016-07-26,BMW.DE,76.13999938964844
48121,2016-07-26,HMC,26.84000015258789
48124,2016-07-26,HYMTF,42.75
48127,2016-07-26,000270.KS,43050.0
48130,2016-07-26,7201.T,1012.0
48134,2016-07-26,7270.T,3947.0
48141,2016-07-26,7261.T,1531.5
48144,2016-07-27,TSLA,45.86800003051758
48145,2016-07-27,TM,111.41000366210938
48146,2016-07-27,VOW3.DE,126.9000015258789
48148,2016-07-27,DAI.DE,61.470001220703125
48149,2016-07-27,GM,32.18000030517578
48150,2016-07-27,F,13.859999656677246
48151,2016-07-27,BMW.DE,77.63999938964844
48153,2016-07-27,HMC,27.13999938964844
48156,2016-07-27,HYMTF,42.75
48159,2016-07-27,000270.KS,43150.0
48162,2016-07-27,7201.T,1007.5
48166,2016-07-27,7270.T,3962.0
48173,2016-07-27,7261.T,1575.0
48176,2016-07-28,TSLA,45.59000015258789
48177,2016-07-28,TM,111.22000122070312
48178,2016-07-28,VOW3.DE,128.1999969482422
48180,2016-07-28,DAI.DE,62.02999877929688
48181,2016-07-28,GM,31.049999237060547
48182,2016-07-28,F,12.779999732971191
48183,2016-07-28,BMW.DE,78.37999725341797
48185,2016-07-28,HMC,26.950000762939453
48188,2016-07-28,HYMTF,42.75
48191,2016-07-28,000270.KS,43300.0
48194,2016-07-28,7201.T,1018.0
48198,2016-07-28,7270.T,3987.0
48205,2016-07-28,7261.T,1557.5
48208,2016-07-29,TSLA,46.13999938964844
48209,2016-07-29,TM,112.41999816894533
48210,2016-07-29,VOW3.DE,124.5999984741211
48212,2016-07-29,DAI.DE,60.75
48213,2016-07-29,GM,30.790000915527344
48214,2016-07-29,F,12.609999656677246
48215,2016-07-29,BMW.DE,76.58999633789062
48217,2016-07-29,HMC,27.239999771118164
48220,2016-07-29,HYMTF,42.75
48223,2016-07-29,000270.KS,42500.0
48226,2016-07-29,7201.T,1010.0
48230,2016-07-29,7270.T,4000.0
48237,2016-07-29,7261.T,1554.0
48240,2016-08-01,TSLA,47.09999847412109
48241,2016-08-01,TM,112.12000274658205
48242,2016-08-01,VOW3.DE,127.4499969482422
48244,2016-08-01,DAI.DE,61.400001525878906
48245,2016-08-01,GM,31.540000915527344
48246,2016-08-01,F,12.609999656677246
48247,2016-08-01,BMW.DE,78.44000244140625
48249,2016-08-01,HMC,27.1200008392334
48252,2016-08-01,HYMTF,42.75
48255,2016-08-01,000270.KS,42450.0
48258,2016-08-01,7201.T,986.0999755859376
48262,2016-08-01,7270.T,3851.0
48269,2016-08-01,7261.T,1508.0
48272,2016-08-02,TSLA,45.874000549316406
48273,2016-08-02,TM,110.33999633789062
48274,2016-08-02,VOW3.DE,125.0999984741211
48276,2016-08-02,DAI.DE,60.58000183105469
48277,2016-08-02,GM,31.030000686645508
48278,2016-08-02,F,12.350000381469728
48279,2016-08-02,BMW.DE,78.0
48281,2016-08-02,HMC,28.059999465942383
48284,2016-08-02,HYMTF,42.75
48287,2016-08-02,000270.KS,42050.0
48290,2016-08-02,7201.T,1015.0
48294,2016-08-02,7270.T,3882.0
48301,2016-08-02,7261.T,1524.0
48304,2016-08-03,TSLA,45.4739990234375
48305,2016-08-03,TM,109.8000030517578
48306,2016-08-03,VOW3.DE,118.75
48308,2016-08-03,DAI.DE,59.0
48309,2016-08-03,GM,30.0
48310,2016-08-03,F,12.020000457763672
48311,2016-08-03,BMW.DE,75.38999938964844
48313,2016-08-03,HMC,28.030000686645508
48316,2016-08-03,HYMTF,42.75
48319,2016-08-03,000270.KS,41400.0
48322,2016-08-03,7201.T,985.0
48326,2016-08-03,7270.T,3715.0
48333,2016-08-03,7261.T,1460.0
48336,2016-08-04,TSLA,45.13800048828125
48337,2016-08-04,TM,112.2699966430664
48338,2016-08-04,VOW3.DE,119.1999969482422
48340,2016-08-04,DAI.DE,59.7599983215332
48341,2016-08-04,GM,30.239999771118164
48342,2016-08-04,F,12.119999885559082
48343,2016-08-04,BMW.DE,76.23999786376953
48345,2016-08-04,HMC,28.68000030517578
48348,2016-08-04,HYMTF,42.75
48351,2016-08-04,000270.KS,41000.0
48354,2016-08-04,7201.T,970.2999877929688
48358,2016-08-04,7270.T,3730.0
48365,2016-08-04,7261.T,1466.5
48368,2016-08-05,TSLA,46.0
48369,2016-08-05,TM,115.83999633789062
48370,2016-08-05,VOW3.DE,119.9499969482422
48372,2016-08-05,DAI.DE,59.63999938964844
48373,2016-08-05,GM,30.51000022888184
48374,2016-08-05,F,12.15999984741211
48375,2016-08-05,BMW.DE,76.16000366210938
48377,2016-08-05,HMC,28.809999465942383
48380,2016-08-05,HYMTF,42.75
48383,2016-08-05,000270.KS,40750.0
48386,2016-08-05,7201.T,981.5999755859376
48390,2016-08-05,7270.T,3778.0
48397,2016-08-05,7261.T,1529.0
48400,2016-08-08,TSLA,45.59999847412109
48401,2016-08-08,TM,118.12999725341795
48402,2016-08-08,VOW3.DE,124.5999984741211
48404,2016-08-08,DAI.DE,61.619998931884766
48405,2016-08-08,GM,30.920000076293945
48406,2016-08-08,F,12.220000267028809
48407,2016-08-08,BMW.DE,78.5
48409,2016-08-08,HMC,29.299999237060547
48412,2016-08-08,HYMTF,42.75
48415,2016-08-08,000270.KS,41150.0
48418,2016-08-08,7201.T,985.0
48422,2016-08-08,7270.T,3780.0
48429,2016-08-08,7261.T,1549.0
48432,2016-08-09,TSLA,45.36399841308594
48433,2016-08-09,TM,117.43000030517578
48434,2016-08-09,VOW3.DE,122.5500030517578
48436,2016-08-09,DAI.DE,61.2400016784668
48437,2016-08-09,GM,30.90999984741211
48438,2016-08-09,F,12.15999984741211
48439,2016-08-09,BMW.DE,77.91000366210938
48441,2016-08-09,HMC,29.1200008392334
48444,2016-08-09,HYMTF,42.75
48447,2016-08-09,000270.KS,41050.0
48450,2016-08-09,7201.T,994.5
48454,2016-08-09,7270.T,3859.0
48461,2016-08-09,7261.T,1608.0
48464,2016-08-10,TSLA,45.64799880981445
48465,2016-08-10,TM,117.01000213623048
48466,2016-08-10,VOW3.DE,125.6500015258789
48468,2016-08-10,DAI.DE,62.70000076293945
48469,2016-08-10,GM,31.030000686645508
48470,2016-08-10,F,12.300000190734863
48471,2016-08-10,BMW.DE,79.86000061035156
48473,2016-08-10,HMC,29.290000915527344
48476,2016-08-10,HYMTF,42.75
48479,2016-08-10,000270.KS,41650.0
48482,2016-08-10,7201.T,1014.0
48486,2016-08-10,7270.T,3834.0
48493,2016-08-10,7261.T,1589.0
48496,2016-08-11,TSLA,45.23400115966797
48497,2016-08-11,TM,117.2300033569336
48498,2016-08-11,VOW3.DE,127.3499984741211
48500,2016-08-11,DAI.DE,63.0
48501,2016-08-11,GM,31.43000030517578
48502,2016-08-11,F,12.3100004196167
48503,2016-08-11,BMW.DE,80.70999908447266
48505,2016-08-11,HMC,29.229999542236328
48508,2016-08-11,HYMTF,42.75
48511,2016-08-11,000270.KS,41150.0
48523,2016-08-12,TSLA,45.08200073242188
48524,2016-08-12,TM,117.56999969482422
48525,2016-08-12,VOW3.DE,126.5999984741211
48527,2016-08-12,DAI.DE,63.0
48528,2016-08-12,GM,31.600000381469727
48529,2016-08-12,F,12.289999961853027
48530,2016-08-12,BMW.DE,80.2300033569336
48532,2016-08-12,HMC,29.09000015258789
48535,2016-08-12,HYMTF,42.75
48538,2016-08-12,000270.KS,41800.0
48541,2016-08-12,7201.T,1015.0
48545,2016-08-12,7270.T,3799.0
48552,2016-08-12,7261.T,1584.0
48555,2016-08-15,TSLA,45.20399856567383
48556,2016-08-15,TM,117.5
48557,2016-08-15,VOW3.DE,125.5
48559,2016-08-15,DAI.DE,63.09000015258789
48560,2016-08-15,GM,31.59000015258789
48561,2016-08-15,F,12.369999885559082
48562,2016-08-15,BMW.DE,79.87000274658203
48564,2016-08-15,HMC,29.26000022888184
48567,2016-08-15,HYMTF,42.75
48571,2016-08-15,7201.T,1000.5
48574,2016-08-15,7270.T,3815.0
48581,2016-08-15,7261.T,1585.5
48583,2016-08-16,TSLA,45.09799957275391
48584,2016-08-16,TM,117.0
48585,2016-08-16,VOW3.DE,125.0500030517578
48587,2016-08-16,DAI.DE,62.93000030517578
48588,2016-08-16,GM,31.809999465942383
48589,2016-08-16,F,12.350000381469728
48590,2016-08-16,BMW.DE,79.91000366210938
48592,2016-08-16,HMC,29.170000076293945
48595,2016-08-16,HYMTF,42.75
48598,2016-08-16,000270.KS,42550.0
48601,2016-08-16,7201.T,1004.0
48605,2016-08-16,7270.T,3790.0
48612,2016-08-16,7261.T,1588.5
48615,2016-08-17,TSLA,44.86600112915039
48616,2016-08-17,TM,118.52999877929688
48617,2016-08-17,VOW3.DE,124.5
48619,2016-08-17,DAI.DE,62.54999923706055
48620,2016-08-17,GM,31.709999084472656
48621,2016-08-17,F,12.329999923706056
48622,2016-08-17,BMW.DE,79.68000030517578
48624,2016-08-17,HMC,29.68000030517578
48627,2016-08-17,HYMTF,42.0
48630,2016-08-17,000270.KS,41550.0
48633,2016-08-17,7201.T,977.4000244140624
48637,2016-08-17,7270.T,3717.0
48644,2016-08-17,7261.T,1531.0
48647,2016-08-18,TSLA,44.76399993896485
48648,2016-08-18,TM,118.25
48649,2016-08-18,VOW3.DE,122.6500015258789
48651,2016-08-18,DAI.DE,62.27999877929688
48652,2016-08-18,GM,31.799999237060547
48653,2016-08-18,F,12.329999923706056
48654,2016-08-18,BMW.DE,79.0999984741211
48656,2016-08-18,HMC,29.89999961853028
48659,2016-08-18,HYMTF,42.81999969482422
48662,2016-08-18,000270.KS,41500.0
48665,2016-08-18,7201.T,977.5
48669,2016-08-18,7270.T,3809.0
48676,2016-08-18,7261.T,1530.0
48679,2016-08-19,TSLA,44.70800018310547
48680,2016-08-19,TM,119.47000122070312
48681,2016-08-19,VOW3.DE,121.5500030517578
48683,2016-08-19,DAI.DE,62.18999862670898
48684,2016-08-19,GM,31.479999542236328
48685,2016-08-19,F,12.300000190734863
48686,2016-08-19,BMW.DE,78.0199966430664
48688,2016-08-19,HMC,30.709999084472656
48691,2016-08-19,HYMTF,42.59999847412109
48694,2016-08-19,000270.KS,41250.0
48697,2016-08-19,7201.T,968.7999877929688
48701,2016-08-19,7270.T,3804.0
48708,2016-08-19,7261.T,1526.0
48711,2016-08-22,TSLA,44.83399963378906
48712,2016-08-22,TM,120.30999755859376
48713,2016-08-22,VOW3.DE,119.25
48715,2016-08-22,DAI.DE,61.400001525878906
48716,2016-08-22,GM,31.790000915527344
48717,2016-08-22,F,12.350000381469728
48718,2016-08-22,BMW.DE,77.4000015258789
48720,2016-08-22,HMC,30.90999984741211
48723,2016-08-22,HYMTF,42.59999847412109
48726,2016-08-22,000270.KS,41150.0
48729,2016-08-22,7201.T,962.0
48733,2016-08-22,7270.T,3843.0
48740,2016-08-22,7261.T,1552.0
48743,2016-08-23,TSLA,44.86399841308594
48744,2016-08-23,TM,120.2699966430664
48745,2016-08-23,VOW3.DE,121.1999969482422
48747,2016-08-23,DAI.DE,61.63999938964844
48748,2016-08-23,GM,31.96999931335449
48749,2016-08-23,F,12.399999618530272
48750,2016-08-23,BMW.DE,77.38999938964844
48752,2016-08-23,HMC,30.71999931335449
48755,2016-08-23,HYMTF,42.59999847412109
48758,2016-08-23,000270.KS,41650.0
48761,2016-08-23,7201.T,957.9000244140624
48765,2016-08-23,7270.T,3800.0
48772,2016-08-23,7261.T,1535.0
48775,2016-08-24,TSLA,45.40999984741211
48776,2016-08-24,TM,121.58000183105467
48777,2016-08-24,VOW3.DE,123.0500030517578
48779,2016-08-24,DAI.DE,61.59999847412109
48780,2016-08-24,GM,31.84000015258789
48781,2016-08-24,F,12.40999984741211
48782,2016-08-24,BMW.DE,77.25
48784,2016-08-24,HMC,30.670000076293945
48787,2016-08-24,HYMTF,42.59999847412109
48790,2016-08-24,000270.KS,42150.0
48793,2016-08-24,7201.T,961.5
48797,2016-08-24,7270.T,3781.0
48804,2016-08-24,7261.T,1525.5
48807,2016-08-25,TSLA,44.62200164794922
48808,2016-08-25,TM,120.76000213623048
48809,2016-08-25,VOW3.DE,122.0500030517578
48811,2016-08-25,DAI.DE,61.59999847412109
48812,2016-08-25,GM,31.709999084472656
48813,2016-08-25,F,12.300000190734863
48814,2016-08-25,BMW.DE,76.80000305175781
48816,2016-08-25,HMC,30.57999992370605
48819,2016-08-25,HYMTF,42.59999847412109
48822,2016-08-25,000270.KS,42750.0
48825,2016-08-25,7201.T,976.0
48829,2016-08-25,7270.T,3801.0
48836,2016-08-25,7261.T,1525.0
48839,2016-08-26,TSLA,44.428001403808594
48840,2016-08-26,TM,118.2699966430664
